Timestamp,Month,Day,Hour,Total Hours,Load,PV,Tou_Tariff,FiT,H2_Tariff
10/01/2023,1,2,8,224,1184.91,0,0.1532043,0.07660215,5.339548816
10/01/2023,1,2,9,225,1271.91,0,0.148662,0.074331,5.739869232
10/01/2023,1,2,10,226,1237.91,0,0.1430982,0.0715491,4.856294912
10/01/2023,1,2,11,227,1265.91,149.323,0.1354347,0.06771735,3.84219064
10/01/2023,1,2,12,228,1270.91,7.77115,0.1336779,0.06683895,3.74534168
10/01/2023,1,2,13,229,1224.91,219.221,0.1335825,0.06679125,1.76897504
10/01/2023,1,2,14,230,849,11.6088,0.1347471,0.06737355,3.151676768
10/01/2023,1,2,15,231,899,0,0.1352241,0.06761205,2.99851744
10/01/2023,1,2,16,232,861,0,0.1329534,0.0664767,5.599784944
10/01/2023,1,2,17,233,938,0,0.1356156,0.0678078,2.54589432
10/01/2023,1,2,18,234,881,0,0.1308249,0.06541245,5.554217072
10/01/2023,1,2,19,235,867,0,0.1159173,0.05795865,4.52997728
10/01/2023,1,2,20,236,932,0,0.1041498,0.0520749,2.0001876
10/01/2023,1,2,21,237,862,0,0.0928602,0.0464301,5.0995624
10/01/2023,1,2,22,238,891,0,0.0800811,0.04004055,4.841202016
11/01/2023,1,2,23,239,921,0,0.0532251,0.02661255,4.110688784
11/01/2023,1,3,0,240,887,0,0.0509535,0.02547675,2.390286048
11/01/2023,1,3,1,241,841,0,0.0512901,0.02564505,4.120730464
11/01/2023,1,3,2,242,1054,0,0.0495792,0.0247896,3.671568
11/01/2023,1,3,3,243,1017,0,0.0486477,0.02432385,1.975187584
11/01/2023,1,3,4,244,1034,0,0.0477441,0.02387205,4.294732528
11/01/2023,1,3,5,245,1018,0,0.0431991,0.02159955,2.164455312
11/01/2023,1,3,6,246,1149.5,0,0.0593901,0.02969505,2.314098576
11/01/2023,1,3,7,247,1192.5,0,0.0955368,0.0477684,4.4799744
11/01/2023,1,3,8,248,1048,0,0.1144557,0.05722785,2.733543344
11/01/2023,1,3,9,249,1037,0,0.1215846,0.0607923,3.943588928
11/01/2023,1,3,10,250,873,0,0.1226322,0.0613161,3.33063224
11/01/2023,1,3,11,251,881,5.2417,0.1199232,0.0599616,4.74617352
11/01/2023,1,3,12,252,817,23.451,0.1124091,0.05620455,3.646669136
11/01/2023,1,3,13,253,872,39.143,0.1087389,0.05436945,2.1458492
11/01/2023,1,3,14,254,853,0,0.1112076,0.0556038,2.462152128
11/01/2023,1,3,15,255,905,0,0.1130913,0.05654565,1.92903048
11/01/2023,1,3,16,256,890,0,0.1145322,0.0572661,1.888416976
11/01/2023,1,3,17,257,817,0,0.1232568,0.0616284,3.24946976
11/01/2023,1,3,18,258,836,0,0.1237185,0.06185925,1.95831288
11/01/2023,1,3,19,259,839,0,0.1178955,0.05894775,4.537861488
11/01/2023,1,3,20,260,870,0,0.1100745,0.05503725,5.756836272
11/01/2023,1,3,21,261,831,0,0.0972657,0.04863285,5.760576064
11/01/2023,1,3,22,262,861,0,0.0909342,0.0454671,2.390976496
12/01/2023,1,3,23,263,875,0,0.0687096,0.0343548,2.13927952
12/01/2023,1,4,0,264,944,0,0.0685053,0.03425265,2.176294816
12/01/2023,1,4,1,265,834,0,0.0569637,0.02848185,4.885742768
12/01/2023,1,4,2,266,846,0,0.0560259,0.02801295,5.760576064
12/01/2023,1,4,3,267,933,0,0.0557451,0.02787255,2.117297296
12/01/2023,1,4,4,268,803,0,0.0556578,0.0278289,5.585997504
12/01/2023,1,4,5,269,828,0,0.056916,0.028458,1.775957952
12/01/2023,1,4,6,270,885,0,0.0888417,0.04442085,2.058809104
12/01/2023,1,4,7,271,872,0,0.1079199,0.05395995,5.760576064
12/01/2023,1,4,8,272,821,0,0.1046502,0.0523251,5.760576064
12/01/2023,1,4,9,273,894,0,0.0996966,0.0498483,4.004901456
12/01/2023,1,4,10,274,848,46.8731,0.0994455,0.04972275,4.953678944
12/01/2023,1,4,11,275,923,623.434,0.1007316,0.0503658,3.083028144
12/01/2023,1,4,12,276,876,42.8485,0.0998226,0.0499113,5.65895456
12/01/2023,1,4,13,277,905,728.796,0.0992709,0.04963545,5.035067584
12/01/2023,1,4,14,278,859,324.507,0.1004031,0.05020155,1.967287856
12/01/2023,1,4,15,279,881,0,0.1017576,0.0508788,4.845066592
12/01/2023,1,4,16,280,817,0,0.1010511,0.05052555,2.42234512
12/01/2023,1,4,17,281,860,0,0.1116063,0.05580315,1.93921464
12/01/2023,1,4,18,282,905,0,0.1156014,0.0578007,5.760576064
12/01/2023,1,4,19,283,844,0,0.1038762,0.0519381,5.364924208
12/01/2023,1,4,20,284,923,0,0.0989901,0.04949505,4.737747008
12/01/2023,1,4,21,285,860,0,0.0945495,0.04727475,5.760576064
12/01/2023,1,4,22,286,847,0,0.0834723,0.04173615,5.257673552
13/01/2023,1,4,23,287,903,0,0.0666,0.0333,3.56581912
13/01/2023,1,5,0,288,882,0,0.0693135,0.03465675,5.168889552
13/01/2023,1,5,1,289,880,0,0.0674784,0.0337392,5.760576064
13/01/2023,1,5,2,290,841,0,0.0676143,0.03380715,4.81106016
13/01/2023,1,5,3,291,936,0,0.0680094,0.0340047,2.413469552
13/01/2023,1,5,4,292,889,0,0.0687339,0.03436695,5.352344288
13/01/2023,1,5,5,293,907,0,0.0704628,0.0352314,4.467021856
13/01/2023,1,5,6,294,829,0,0.0735039,0.03675195,5.198034576
13/01/2023,1,5,7,295,866,0,0.0876609,0.04383045,5.760576064
13/01/2023,1,5,8,296,864,0,0.1050903,0.05254515,3.818833568
13/01/2023,1,5,9,297,867,0,0.1000881,0.05004405,4.044891824
13/01/2023,1,5,10,298,842,285.742,0.0947286,0.0473643,2.456246416
13/01/2023,1,5,11,299,843,2041.1,0.0909441,0.04547205,2.962846304
13/01/2023,1,5,12,300,884,1682.74,0.0890703,0.04453515,5.760576064
13/01/2023,1,5,13,301,856,1056.29,0.0879021,0.04395105,4.02157672
13/01/2023,1,5,14,302,850,470.161,0.0876699,0.04383495,3.467487184
13/01/2023,1,5,15,303,897,0,0.0909441,0.04547205,4.07703224
13/01/2023,1,5,16,304,910,0,0.0944973,0.04724865,5.529639072
13/01/2023,1,5,17,305,881,0,0.0965637,0.04828185,3.490120304
13/01/2023,1,5,18,306,1042,0,0.0966312,0.0483156,2.2217112
13/01/2023,1,5,19,307,1017,0,0.0955791,0.04778955,4.51197384
13/01/2023,1,5,20,308,990,0,0.0922473,0.04612365,5.760576064
13/01/2023,1,5,21,309,999,0,0.0909441,0.04547205,3.597246032
13/01/2023,1,5,22,310,1335,0,0.0934542,0.0467271,4.020489968
14/01/2023,1,5,23,311,1378,0,0.0909441,0.04547205,2.49576352
14/01/2023,1,6,0,312,1556,0,0.0993582,0.0496791,5.413160128
14/01/2023,1,6,1,313,1577.6125,0,0.0933705,0.04668525,4.08870088
14/01/2023,1,6,2,314,1675.6125,0,0.0926577,0.04632885,2.292797248
14/01/2023,1,6,3,315,1399.6125,0,0.0925425,0.04627125,2.869879232
14/01/2023,1,6,4,316,1330.6125,0,0.092475,0.0462375,2.428844768
14/01/2023,1,6,5,317,1371.6125,0,0.0924651,0.04623255,1.863475248
14/01/2023,1,6,6,318,1403.6125,0,0.0838971,0.04194855,4.193358704
14/01/2023,1,6,7,319,1359.6125,0,0.0769761,0.03848805,3.011565488
14/01/2023,1,6,8,320,1451,0,0.0831177,0.04155885,3.60190088
14/01/2023,1,6,9,321,1717,0,0.093168,0.046584,2.77522872
14/01/2023,1,6,10,322,2200.12,298.882,0.0962001,0.04810005,2.084516656
14/01/2023,1,6,11,323,2128.12,2131.65,0.0986553,0.04932765,4.990744448
